843	0	At the hearing he said: "It is ironic that one of the people in charge of organizing the Olympic Games is the head of the Bureau of Public Security, which is responsible for so many human rights violations.	We should abolish the Olympic Games
323	0	Any import restriction is likely to have little change as most devices shipping worldwide will soon support GLONASS.	We should fight protectionism
1691	0	In 1897, the term limit was changed to a two-year term [REF].	We should abolish term limits
1446	0	A deal was formed that if a zoo society could be formed, the city would hire a zoo director to run the zoo.	Zoos bring more harm than good
1284	0	Eligibility to participate in all extracurriculars is set by school board policy [REF].	Extra-curricular activity is beneficial
2420	0	In May 2010, he told a reporter, "widespread knowledge about conscientious objection would be the end of the war":[REF] .	Conscientious objectors are justified
14	0	Although the American Bar Association determined her to be "not qualified,"[REF] she was confirmed by the Senate on June 24, 2004 and received her commission on July 8, 2004, thereby becoming the first Hispanic judge in the Eastern District [REF].	The American Bar Association brings more harm than good
2043	0	Plastic bags can be made "oxo-biodegradable" by being manufactured from a normal plastic polymer (i.e.	We should tax plastic bags
215	0	But I'm not saying that astrology is a complete science.	Astrology brings more harm than good
1622	0	A crackdown on insider trading was given high priority.	We should legalize insider trading
1935	0	Presumably, such whistle-blowing activity was motivated by a conviction that their actions would ultimately benefit the group [REF].	We should protect whistleblowers
1182	0	These space travelers are not always referred to as "cosmonauts", especially if they belong to another space program; e.g., NASA employees are almost always referred to as "astronauts", even if they are flying on a Russian vehicle.	Manned spaceflights bring more good than harm
